tD,pD,dD,CD,s
2.782559402207123,0.5340929610496934,0.5175162333851265,5.0,6.0
3.593813663804626,0.68203755690182,0.6531776186937452,5.0,6.0
4.6415888336127775,0.8683145272455972,0.8192686710665753,5.0,6.0
5.994842503189409,1.1012455189362509,1.0195001719692376,5.0,6.0
7.742636826811269,1.3899780601969827,1.2560476802511935,5.0,6.0
10.0,1.7439469999665071,1.5280954126504822,5.0,6.0
12.915496650148826,2.1718824419395553,1.8298139905043396,5.0,6.0
16.681005372000573,2.6802364260747815,2.1479773674883353,5.0,6.0
21.54434690031882,3.2709714789322746,2.4596842571564834,5.0,6.0
27.82559402207123,3.9388213825193716,2.731338951980469,5.0,6.0
35.93813663804626,4.6685582244309884,2.9206706571488623,5.0,6.0
46.41588833612777,5.433286430674059,2.9837191249936157,5.0,6.0
59.94842503189409,6.195284264184664,2.887832348914684,5.0,6.0
77.4263682681127,6.9109485901578225,2.628124479766567,5.0,6.0
100.0,7.540057652994271,2.239685791825234,5.0,6.0
129.15496650148827,8.056963505101677,1.7945163285195762,5.0,6.0
166.81005372000593,8.458285774590621,1.3775274140011717,5.0,6.0
215.44346900318823,8.761824413694953,1.0516407980722986,5.0,6.0
278.2559402207126,8.996395202329651,0.8353833883551879,5.0,6.0
359.38136638046257,9.189278044130845,0.7088110498673226,5.0,6.0
464.1588833612773,9.359083592812752,0.6382536518877125,5.0,6.0
599.4842503189409,9.515863231772101,0.5970372614278243,5.0,6.0
774.2636826811262,9.664578947951796,0.5706791942923319,5.0,6.0
1000.0,9.807871544140852,0.5526227634037636,5.0,6.0
1291.5496650148827,9.947348045076836,0.5398081234433489,5.0,6.0
1668.100537200059,10.084083574833684,0.5304257368762088,5.0,6.0
2154.4346900318824,10.218759243892734,0.5233835237064567,5.0,6.0
2782.55940220712,10.351891374745946,0.5180377164731246,5.0,6.0
3593.813663804626,10.483831671350444,0.5139608744096001,5.0,6.0
4641.588833612773,10.61487774092322,0.5108651419707129,5.0,6.0
5994.8425031894085,10.7452339958909,0.508463617921226,5.0,6.0
7742.636826811262,10.875051240246606,0.506590845686367,5.0,6.0
10000.0,11.004449224674161,0.505123728101246,5.0,6.0
12915.496650148827,11.13351576612294,0.5039996863408654,5.0,6.0
16681.005372000556,11.262338594594638,0.5031315363239138,5.0,6.0
21544.346900318822,11.390960916201749,0.5024319273707185,5.0,6.0
27825.5940220712,11.5194257648631,0.5019057862162649,5.0,6.0
35938.13663804626,11.647778867630421,0.5015130845198743,5.0,6.0
46415.888336127726,11.776042776497974,0.5011607924293164,5.0,6.0
59948.42503189409,11.904215616483938,0.5008960117644007,5.0,6.0
77426.36826811262,12.032344040904391,0.5007186775600552,5.0,6.0
100000.0,12.160426141535822,0.5005651017339926,5.0,6.0
129154.96650148826,12.288475983421222,0.5004437421878164,5.0,6.0
166810.05372000558,12.416495986123337,0.5003466996351433,5.0,6.0
215443.46900318822,12.544496172734256,0.5002508579239098,5.0,6.0
278255.94022071204,12.672467134615133,0.5002177007186447,5.0,6.0
359381.36638046254,12.800450355162369,0.5001744369606272,5.0,6.0
464158.8833612772,12.928399179602295,0.5000934564145318,5.0,6.0
599484.2503189408,13.05634096357214,0.5000933430410436,5.0,6.0
774263.6826811262,13.184289730000486,0.5000770389242793,5.0,6.0
1000000.0,13.31222317138895,0.5000528728800179,5.0,6.0
1291549.6650148828,13.440159572401015,0.5000827775131546,5.0,6.0
1668100.5372000558,13.568108315558916,0.5000408721050803,5.0,6.0
2154434.6900318777,13.696023274178103,0.49998536316199504,5.0,6.0
2782559.402207126,13.823943614210478,0.500035449504253,5.0,6.0
3593813.6638046256,13.951884201288564,0.5000414934965648,5.0,6.0
4641588.833612773,14.079807633944625,0.4999941568772901,5.0,6.0
5994842.503189396,14.207723999557402,0.5000088086557277,5.0,6.0
7742636.826811277,14.335654929317158,0.4999988731318938,5.0,6.0
10000000.0,14.463566211065697,0.5000048167664962,5.0,6.0
12915496.650148828,14.591500182097548,0.500034841745888,5.0,6.0
16681005.372000556,14.719426827194965,0.5000211526781495,5.0,6.0
21544346.90031878,14.847353793728303,0.4999994821555591,5.0,6.0
27825594.022071257,14.975269350331885,0.49999778617596413,5.0,6.0
35938136.63804626,15.103195449056926,0.5000219456091469,5.0,6.0
46415888.33612773,15.231123367693996,0.5000121553010132,5.0,6.0
59948425.03189397,15.359044456859579,0.49997658255135996,5.0,6.0
77426368.26811247,15.486954173433745,0.4999517345368108,5.0,6.0
100000000.0,15.614862548228686,0.5000100881244572,5.0,6.0
129154966.50148827,15.74280212349197,0.5000238167280113,5.0,6.0
166810053.72000557,15.87071752301533,0.5000027491969298,5.0,6.0
215443469.00318778,15.998646318326834,0.49999418505389664,5.0,6.0
278255940.2207126,16.126557335701733,0.50000709596884,5.0,6.0
359381366.3804626,16.25449273734219,0.5000198288863006,5.0,6.0
464158883.3612773,16.382410269967295,0.49999709725641733,5.0,6.0
599484250.3189397,16.510334040160615,0.49996700883581363,5.0,6.0
774263682.6811246,16.638236176974885,0.4999980463118676,5.0,6.0
1000000000.0,16.766175828597028,0.5000713624450818,5.0,6.0
0.01,0.001999717460447286,0.002278385403365321,5.0,7.0
0.01291549665014884,0.0025826259344344203,0.0026103903098315495,5.0,7.0
0.016681005372000592,0.003335416530294892,0.0033710764941260085,5.0,7.0
0.021544346900318832,0.004307557152816013,0.004353299011397607,5.0,7.0
0.027825594022071243,0.005562936843403747,0.0056214973505762525,5.0,7.0
0.03593813663804628,0.007183996263869882,0.007258734995037676,5.0,7.0
0.046415888336127774,0.009277126841974404,0.00937221797711122,5.0,7.0
0.05994842503189409,0.011979625019955906,0.012099996841626087,5.0,7.0
0.0774263682681127,0.01546852069815291,0.01562000699023063,5.0,7.0
0.1,0.019972157297326543,0.020161151406867195,5.0,7.0
0.1291549665014884,0.025784691073052535,0.026017752740643357,5.0,7.0
0.16681005372000582,0.0332850661003955,0.03356785294556608,5.0,7.0
0.21544346900318834,0.042960877250002916,0.04329599793538931,5.0,7.0
0.2782559402207124,0.05543900375202404,0.05582195433570747,5.0,7.0
0.3593813663804626,0.07152416612004608,0.07193670568002151,5.0,7.0
0.46415888336127775,0.09224797844933907,0.09264538176742859,5.0,7.0
0.5994842503189409,0.11892947167391799,0.11921978575460371,5.0,7.0
0.774263682681127,0.15325102322011563,0.1532605261995138,5.0,7.0
1.0,0.19735067233423442,0.19676414039828746,5.0,7.0
1.291549665014884,0.2539323957794233,0.25219605994920946,5.0,7.0
1.6681005372000592,0.32639575858998615,0.32255952334024124,5.0,7.0
2.154434690031882,0.4189814513453127,0.41144264484235066,5.0,7.0
2.782559402207123,0.5369250253979949,0.5230184638701373,5.0,7.0
3.593813663804626,0.6866024554048735,0.6619495827877714,5.0,7.0
4.6415888336127775,0.8756350790959395,0.833147925046316,5.0,7.0
5.994842503189409,1.1129122315094442,1.0412596912184309,5.0,7.0
7.742636826811269,1.4084326441926383,1.28977642713984,5.0,7.0
10.0,1.7728722258266263,1.5796437541564599,5.0,7.0
12.915496650148826,2.2167135687619286,1.9072214193320607,5.0,7.0
16.681005372000573,2.748769916758391,2.2616821412022055,5.0,7.0
21.54434690031882,3.3739836984114966,2.6221646793488422,5.0,7.0
27.82559402207123,4.090493761657093,2.955632629160819,5.0,7.0
35.93813663804626,4.886338283360942,3.2172134940216695,5.0,7.0
46.41588833612777,5.736695502171223,3.3552603372476257,5.0,7.0
59.94842503189409,6.603176602396623,3.3233241112314897,5.0,7.0
77.4263682681127,7.437192514995516,3.098413869796591,5.0,7.0
100.0,8.188590288734318,2.699460374423457,5.0,7.0
129.15496650148827,8.818467452167866,2.19382061015519,5.0,7.0
166.81005372000593,9.311136651766859,1.6800965794355303,5.0,7.0
215.44346900318823,9.678148638523098,1.249324360555059,5.0,7.0
278.2559402207126,9.95039790708428,0.9473830673860083,5.0,7.0
359.38136638046257,10.16291088926043,0.7662972993343604,5.0,7.0
464.1588833612773,10.3425011822507,0.667701643628105,5.0,7.0
599.4842503189409,10.504564189523919,0.6137143338837558,5.0,7.0
774.2636826811262,10.656529954819035,0.5812755102692001,5.0,7.0
1000.0,10.801994483939112,0.5598259142117286,5.0,7.0
1291.5496650148827,10.942984800315855,0.5448407326522399,5.0,7.0
1668.100537200059,11.08078162817489,0.5340616550831218,5.0,7.0
2154.4346900318824,11.21625644603455,0.5261008186177565,5.0,7.0
2782.55940220712,11.349979828699603,0.5200926356918818,5.0,7.0
3593.813663804626,11.482380346016797,0.5155046838903266,5.0,7.0
4641.588833612773,11.613756139920596,0.5120203869642163,5.0,7.0
5994.8425031894085,11.744373792757429,0.5093552112567283,5.0,7.0
7742.636826811262,11.874385854693614,0.5072839404308133,5.0,7.0
10000.0,12.003943668124379,0.5056666535916099,5.0,7.0
12915.496650148827,12.13312818771233,0.5044005361917904,5.0,7.0
16681.005372000556,12.262038147131804,0.5034268240499631,5.0,7.0
21544.346900318822,12.390724432261393,0.5026701023499816,5.0,7.0
27825.5940220712,12.519247188101772,0.5020942849054174,5.0,7.0
35938.13663804626,12.647638835750442,0.5016405709098939,5.0,7.0
46415.888336127726,12.775929432683583,0.5012742402644746,5.0,7.0
59948.42503189409,12.904133634224863,0.501015356952429,5.0,7.0
77426.36826811262,13.032291764301306,0.5008007191894011,5.0,7.0
100000.0,13.160386138795133,0.5005859299360057,5.0,7.0
129154.96650148826,13.288434364308685,0.5004618513091936,5.0,7.0
166810.05372000558,13.416465249558854,0.5003975796655414,5.0,7.0
215443.46900318822,13.544480588199391,0.5002720130195939,5.0,7.0
278255.94022071204,13.672447222807975,0.5001961486136164,5.0,7.0
359381.36638046254,13.800423742726224,0.5001749114078152,5.0,7.0
464158.8833612772,13.92837951056292,0.5001309210445873,5.0,7.0
599484.2503189408,14.056333521246813,0.5001544313829178,5.0,7.0
774263.6826811262,14.184301318984524,0.5000914404848974,5.0,7.0
1000000.0,14.312223098134467,0.5000256667936853,5.0,7.0
1291549.6650148828,14.44015724042309,0.5000513134509529,5.0,7.0
1668100.5372000558,14.568092142597635,0.5000681939434066,5.0,7.0
2154434.6900318777,14.696034922390766,0.5000251522956972,5.0,7.0
2782559.402207126,14.823947800775002,0.49999796658169854,5.0,7.0
3593813.6638046256,14.951876670030401,0.5000041138154334,5.0,7.0
4641588.833612773,15.079792693865471,0.5000170809680383,5.0,7.0
5994842.503189396,15.207728198225823,0.5000180499558243,5.0,7.0
7742636.826811277,15.335644717877969,0.5000142372737958,5.0,7.0
10000000.0,15.46357827134392,0.5000167627645329,5.0,7.0
12915496.650148828,15.591496083253247,0.49999056665925923,5.0,7.0
16681005.372000556,15.719416232549975,0.500050953642246,5.0,7.0
21544346.90031878,15.847364943607488,0.50002424488902,5.0,7.0
27825594.022071257,15.975271426420434,0.49997862951113115,5.0,7.0
35938136.63804626,16.103196796747028,0.4999940678340674,5.0,7.0
46415888.33612773,16.23111117912714,0.5000126258858613,5.0,7.0
59948425.03189397,16.35904604534116,0.4999939334688842,5.0,7.0
77426368.26811247,16.48695086308112,0.4999535861442598,5.0,7.0
100000000.0,16.61486508415109,0.500000521692141,5.0,7.0
129154966.50148827,16.742793918133913,0.5000110802052502,5.0,7.0
166810053.72000557,16.870713541842747,0.5000184558065889,5.0,7.0
215443469.00318778,16.99864614981439,0.5000117676103554,5.0,7.0
278255940.2207126,17.126562351269683,0.4999987973475768,5.0,7.0
359381366.3804626,17.254488322544944,0.5000298541933851,5.0,7.0
464158883.3612773,17.382420415340277,0.49995033262164423,5.0,7.0
599484250.3189397,17.510305696574278,0.49997259058369853,5.0,7.0
774263682.6811246,17.63824917844775,0.5000526313056729,5.0,7.0
1000000000.0,17.7661754153647,0.5000189290531035,5.0,7.0
0.01,0.0019997526704661726,0.0022784779184797568,5.0,8.0
0.01291549665014884,0.0025826848137781265,0.0026105113025534673,5.0,8.0
0.016681005372000592,0.0033355136505444118,0.0033712780121634626,5.0,8.0
0.021544346900318832,0.004307719146032833,0.004353634679999207,5.0,8.0
0.027825594022071243,0.005563205720435095,0.005622055266742607,5.0,8.0
0.03593813663804628,0.007184443734741766,0.007259662693880365,5.0,8.0
0.046415888336127774,0.009277870409122632,0.009373757233173574,5.0,8.0
0.05994842503189409,0.011980860105953006,0.01210255039941435,5.0,8.0
0.0774263682681127,0.01547057088398944,0.015624244324867882,5.0,8.0
0.1,0.019975560566339146,0.02016816477688224,5.0,8.0
0.1291549665014884,0.025790329899166464,0.026029362241503286,5.0,8.0
0.16681005372000582,0.033294409783545253,0.033587060074028834,5.0,8.0
0.21544346900318834,0.04297634408671186,0.04332770321110699,5.0,8.0
0.2782559402207124,0.055464570567448634,0.055874232787390024,5.0,8.0
0.3593813663804626,0.07156638308642815,0.07202286851614725,5.0,8.0
0.46415888336127775,0.0923176335452155,0.09278713716609517,5.0,8.0
0.5994842503189409,0.1190442228331492,0.11945242975534356,5.0,8.0
0.774263682681127,0.15343971889556496,0.15364170630682647,5.0,8.0
1.0,0.19766046785631985,0.1973873317873707,5.0,8.0
1.291549665014884,0.25443996949989156,0.2532119508256469,5.0,8.0
1.6681005372000592,0.327225370820559,0.3242105455471974,5.0,8.0
2.154434690031882,0.4203338293151009,0.41411572593098706,5.0,8.0
2.782559402207123,0.5391224146656919,0.5273266334503509,5.0,8.0
3.593813663804626,0.6901592616087706,0.6688552757495018,5.0,8.0
4.6415888336127775,0.8813660118459641,0.8441443904029236,5.0,8.0
5.994842503189409,1.1220957704257302,1.058627535800358,5.0,8.0
7.742636826811269,1.4230504525052812,1.3169298553302926,5.0,8.0
10.0,1.795949782292917,1.6215658465776905,5.0,8.0
12.915496650148826,2.2527823070915147,1.9709346144973054,5.0,8.0
16.681005372000573,2.8044485962056847,2.3566164620626755,5.0,8.0
21.54434690031882,3.458628959413712,2.7601547621608673,5.0,8.0
27.82559402207123,4.216779976140828,3.150055988781846,5.0,8.0
35.93813663804626,5.070467173161646,3.4806516734455917,5.0,8.0
46.41588833612777,5.997779233292071,3.6951710769087165,5.0,8.0
59.94842503189409,6.961232914884484,3.7359545967802767,5.0,8.0
77.4263682681127,7.909413313880705,3.5628780234882953,5.0,8.0
100.0,8.78430620933787,3.1759838498675297,5.0,8.0
129.15496650148827,9.53451844016844,2.6308905774367655,5.0,8.0
166.81005372000593,10.130494970427733,2.0313628580220318,5.0,8.0
215.44346900318823,10.573937514689177,1.4924512532916252,5.0,8.0
278.2559402207126,10.894160749949862,1.0913526698953075,5.0,8.0
359.38136638046257,11.132366934444775,0.8408356630846985,5.0,8.0
464.1588833612773,11.324404230722436,0.7041891347491064,5.0,8.0
599.4842503189409,11.492690357627367,0.6328628072266668,5.0,8.0
774.2636826811262,11.64823100090699,0.5927501571916783,5.0,8.0
1000.0,11.79599206336502,0.5673760637266516,5.0,8.0
1291.5496650148827,11.938549149008907,0.550060233972565,5.0,8.0
1668.100537200059,12.077449951141475,0.537804298027014,5.0,8.0
2154.4346900318824,12.213735851138935,0.5288708805723142,5.0,8.0
2782.55940220712,12.348065552413573,0.5221526184727192,5.0,8.0
3593.813663804626,12.4809138145974,0.5170735729658773,5.0,8.0
4641.588833612773,12.612644641545216,0.5132232912158426,5.0,8.0
5994.8425031894085,12.743522770093165,0.5102387412377297,5.0,8.0
7742.636826811262,12.873726445865671,0.5079188450671266,5.0,8.0
10000.0,13.003417517004792,0.5061721994902982,5.0,8.0
12915.496650148827,13.132727459428864,0.5048206116844602,5.0,8.0
16681.005372000556,13.26172694258274,0.5037585815485154,5.0,8.0
21544.346900318822,13.39049345950474,0.5029235275130427,5.0,8.0
27825.5940220712,13.519065657553298,0.5022513419417431,5.0,8.0
35938.13663804626,13.64748822681392,0.5017754503456896,5.0,8.0
46415.888336127726,13.775816917996934,0.5014107097321382,5.0,8.0
59948.42503189409,13.904052854746539,0.5010904709869094,5.0,8.0
77426.36826811262,14.032217684382672,0.5008472602194175,5.0,8.0
100000.0,14.16032917369057,0.5006571338809533,5.0,8.0
129154.96650148826,14.288396718421652,0.5005082526211022,5.0,8.0
166810.05372000558,14.416432027336313,0.5004073387266325,5.0,8.0
215443.46900318822,14.544447935883156,0.5003172146190519,5.0,8.0
278255.94022071204,14.672437129591898,0.5002454153061323,5.0,8.0
359381.36638046254,14.800416299465937,0.5001929887398892,5.0,8.0
464158.8833612772,14.928378667256922,0.5001139652555892,5.0,8.0
599484.2503189408,15.056317401953862,0.5001067172229413,5.0,8.0
774263.6826811262,15.184276061031085,0.5000985554768406,5.0,8.0
1000000.0,15.312210619480268,0.5000801425601766,5.0,8.0
1291549.6650148828,15.440159856933619,0.5000853833040627,5.0,8.0
1668100.5372000558,15.568097096995857,0.5000241994808845,5.0,8.0
2154434.6900318777,15.696015027569388,0.5000165785632779,5.0,8.0
2782559.402207126,15.82394836811801,0.5000390699827334,5.0,8.0
3593813.6638046256,15.951877807226467,0.5000410922665028,5.0,8.0
4641588.833612773,16.079812182548523,0.5000120063611437,5.0,8.0
5994842.503189396,16.207726738818735,0.5000002345061914,5.0,8.0
7742636.826811277,16.33565509065241,0.5000258152566985,5.0,8.0
10000000.0,16.463582736223685,0.5000131070382512,5.0,8.0
12915496.650148828,16.59150458544528,0.49997384206644413,5.0,8.0
16681005.372000556,16.71941213969683,0.49998241686638784,5.0,8.0
21544346.90031878,16.847338376519872,0.5000163801461296,5.0,8.0
27825594.022071257,16.97526330929179,0.5000018371240323,5.0,8.0
35938136.63804626,17.103182104660192,0.5000146724098834,5.0,8.0
46415888.33612773,17.231113605062745,0.5000054595420734,5.0,8.0
59948425.03189397,17.359027686339573,0.5000279112614434,5.0,8.0
77426368.26811247,17.48697067496309,0.4999940292059168,5.0,8.0
100000000.0,17.614867419280813,0.49997958979206714,5.0,8.0
129154966.50148827,17.74280301946453,0.49999725897822533,5.0,8.0
166810053.72000557,17.870708804849954,0.5000099778408669,5.0,8.0
215443469.00318778,17.998650913092234,0.5000270258536321,5.0,8.0
278255940.2207126,18.126565421699894,0.4999463941392829,5.0,8.0
359381366.3804626,18.254466271856955,0.49998453783233326,5.0,8.0
464158883.3612773,18.38240029804217,0.5000344070086744,5.0,8.0
599484250.3189397,18.510326665537463,0.500024883547867,5.0,8.0
774263682.6811246,18.638255818705147,0.5000221713229815,5.0,8.0
1000000000.0,18.76618079839409,0.50001401498843,5.0,8.0
0.01,0.0019997800312782123,0.0022785482117830456,5.0,9.0
0.01291549665014884,0.002582730158624865,0.002610607239572672,5.0,9.0
0.016681005372000592,0.003335590100945404,0.003371436673960616,5.0,9.0
0.021544346900318832,0.004307845675832672,0.004353896263036975,5.0,9.0
0.027825594022071243,0.005563416019103498,0.005622491766602488,5.0,9.0
0.03593813663804628,0.007184793615223929,0.00726038795299391,5.0,9.0
0.046415888336127774,0.009278451812418459,0.0093749607082419,5.0,9.0
0.05994842503189409,0.011981825787268974,0.012104548372224248,5.0,9.0
0.0774263682681127,0.015472174621153773,0.01562755228164566,5.0,9.0
0.1,0.019978218881425064,0.020173656483320382,5.0,9.0
0.1291549665014884,0.02579474366330403,0.026038477387414046,5.0,9.0
0.16681005372000582,0.033301732187318855,0.033602129838500465,5.0,9.0
0.21544346900318834,0.04298846883196661,0.04335261338439328,5.0,9.0
0.2782559402207124,0.055484639147593995,0.055915400577351844,5.0,9.0
0.3593813663804626,0.07159957279601126,0.07209076271494101,5.0,9.0
0.46415888336127775,0.0923724426075927,0.09289896654851725,5.0,9.0
0.5994842503189409,0.11913463402471536,0.11963637682903193,5.0,9.0
0.774263682681127,0.15358865102233654,0.1539437275712191,5.0,9.0
1.0,0.19790541897258773,0.19788216358843072,5.0,9.0
1.291549665014884,0.254842099921921,0.25402073410904386,5.0,9.0
1.6681005372000592,0.3278841646772297,0.3255286981827933,5.0,9.0
2.154434690031882,0.42141043942802225,0.41625687247477233,5.0,9.0
2.782559402207123,0.5408768023253927,0.5307904867633977,5.0,9.0
3.593813663804626,0.693008275500123,0.6744318172694238,5.0,9.0
4.6415888336127775,0.885973835366606,0.8530685935174847,5.0,9.0
5.994842503189409,1.129511170330069,1.0728043896439126,5.0,9.0
7.742636826811269,1.4349123676538618,1.3392468197913816,5.0,9.0
10.0,1.8147844510170295,1.6562988102087608,5.0,9.0
12.915496650148826,2.282416578749519,2.0242251602379433,5.0,9.0
16.681005372000573,2.850551268534222,2.436933185148058,5.0,9.0
21.54434690031882,3.529360139803835,2.878511772066505,5.0,9.0
27.82559402207123,4.3234442232827135,3.3195939495798514,5.0,9.0
35.93813663804626,5.227948482714012,3.7149950686446216,5.0,9.0
46.41588833612777,6.224353615639934,4.004901158412883,5.0,9.0
59.94842503189409,7.277198639664256,4.122998871662631,5.0,9.0
77.4263682681127,8.334032669044745,4.013891871433686,5.0,9.0
100.0,9.331049214787186,3.658045550983244,5.0,9.0
129.15496650148827,10.205801814641902,3.0945379698785036,5.0,9.0
166.81005372000593,10.914479659041916,2.4242972315028757,5.0,9.0
215.44346900318823,11.446279740474182,1.779969308594154,5.0,9.0
278.2559402207126,11.825264280365431,1.2704415905680844,5.0,9.0
359.38136638046257,12.096346377799009,0.936269358632411,5.0,9.0
464.1588833612773,12.304339806635227,0.7500147057804982,5.0,9.0
599.4842503189409,12.48011808470045,0.6552600080477423,5.0,9.0
774.2636826811262,12.639626901427647,0.605325135196253,5.0,9.0
1000.0,12.789854225304339,0.5753971061881558,5.0,9.0
1291.5496650148827,12.934049301263371,0.5555053456650331,5.0,9.0
1668.100537200059,13.074098298194741,0.5416349302974593,5.0,9.0
2154.4346900318824,13.211196082673993,0.5316705322635016,5.0,9.0
2782.55940220712,13.346146440855662,0.524275367782601,5.0,9.0
3593.813663804626,13.479460226336258,0.518638037868497,5.0,9.0
4641.588833612773,13.61152604411248,0.5143691562296715,5.0,9.0
5994.8425031894085,13.742655504431895,0.5111399488877861,5.0,9.0
7742.636826811262,13.873068983388649,0.5086443864929008,5.0,9.0
10000.0,14.00292150042604,0.5066891583999892,5.0,9.0
12915.496650148827,14.13233451736943,0.5052100575546812,5.0,9.0
16681.005372000556,14.2614301998385,0.5040683188522288,5.0,9.0
21544.346900318822,14.390259005556032,0.5031457304483083,5.0,9.0
27825.5940220712,14.518882612846028,0.5024592716371941,5.0,9.0
35938.13663804626,14.647360167491243,0.5019425818614041,5.0,9.0
46415.888336127726,14.775719392075587,0.5014869107646237,5.0,9.0
59948.42503189409,14.903963786393078,0.5011522851071457,5.0,9.0
77426.36826811262,15.032151787855057,0.5008957610738284,5.0,9.0
100000.0,15.160264922524746,0.5007041736363808,5.0,9.0
129154.96650148826,15.288354891458397,0.5005918969682149,5.0,9.0
166810.05372000558,15.416410575776439,0.5004503028408733,5.0,9.0
215443.46900318822,15.544428093037453,0.5003329220656392,5.0,9.0
278255.94022071204,15.672423715305882,0.500242185604151,5.0,9.0
359381.36638046254,15.800394804028315,0.5001996359721551,5.0,9.0
464158.8833612772,15.928368654263778,0.5001617596080102,5.0,9.0
599484.2503189408,16.056320362197,0.5001209051033245,5.0,9.0
774263.6826811262,16.18427330777169,0.5000743624691887,5.0,9.0
1000000.0,16.312201200510344,0.500054111588242,5.0,9.0
1291549.6650148828,16.44014378400135,0.5000970150435036,5.0,9.0
1668100.5372000558,16.56809362981923,0.5000870897152263,5.0,9.0
2154434.6900318777,16.696031134662917,0.5000047929221076,5.0,9.0
2782559.402207126,16.82393887039879,0.5000100157581144,5.0,9.0
3593813.6638046256,16.95187904769233,0.5000710384471883,5.0,9.0
4641588.833612773,17.079818007858023,0.49998977206884193,5.0,9.0
5994842.503189396,17.20771660231793,0.49994299325358044,5.0,9.0
7742636.826811277,17.335631626438584,0.5000403034453463,5.0,9.0
10000000.0,17.463580013120037,0.5000429673014142,5.0,9.0
12915496.650148828,17.591496400297416,0.500033315383971,5.0,9.0
16681005.372000556,17.71943984823193,0.5000153773090348,5.0,9.0
21544346.90031878,17.847347056755098,0.4999869730291575,5.0,9.0
27825594.022071257,17.975275970629298,0.5000196206919346,5.0,9.0
35938136.63804626,18.103199884490607,0.49996476145928725,5.0,9.0
46415888.33612773,18.231100727686737,0.4999880635068547,5.0,9.0
59948425.03189397,18.359036564869683,0.5000262465990447,5.0,9.0
77426368.26811247,18.486956945803342,0.4999873767591728,5.0,9.0
100000000.0,18.614872893849878,0.4999839829047264,5.0,9.0
129154966.50148827,18.742791538197167,0.5000064142837026,5.0,9.0
166810053.72000557,18.870718964056778,0.4999757660459501,5.0,9.0
215443469.00318778,18.998621926142874,0.5000360212175271,5.0,9.0
278255940.2207126,19.126580183704675,0.500036537514904,5.0,9.0
359381366.3804626,19.254483409972693,0.49997403886352637,5.0,9.0
464158883.3612773,19.38240968787605,0.4999832484783871,5.0,9.0
599484250.3189397,19.51031762657115,0.50002616122237,5.0,9.0
774263682.6811246,19.63826586230664,0.49998156216871537,5.0,9.0
1000000000.0,19.766150980309277,0.4998582095948203,5.0,9.0
0.01,0.0019998020060202036,0.0022786050223288696,5.0,10.0
0.01291549665014884,0.002582766667935294,0.0026106828317020293,5.0,10.0
0.016681005372000592,0.0033356507550896634,0.0033715638776599176,5.0,10.0
0.021544346900318832,0.004307947273441276,0.0043541077591784765,5.0,10.0
0.027825594022071243,0.00556358489277279,0.005622840446797626,5.0,10.0
0.03593813663804628,0.007185073627459099,0.00726097102415473,5.0,10.0
0.046415888336127774,0.009278919035190653,0.009375928284236328,5.0,10.0
0.05994842503189409,0.01198260089418439,0.0121061518193117,5.0,10.0
0.0774263682681127,0.01547346230467285,0.015630224319573758,5.0,10.0
0.1,0.019980361231607402,0.020178085148047514,5.0,10.0
0.1291549665014884,0.0257982974306859,0.026045803904999977,5.0,10.0
0.16681005372000582,0.03330762341087384,0.033614257259981156,5.0,10.0
0.21544346900318834,0.0429982280259969,0.043372706479571504,5.0,10.0
0.2782559402207124,0.055500811718133314,0.05594863345210898,5.0,10.0
0.3593813663804626,0.07162633677271113,0.072145606419108,5.0,10.0
0.46415888336127775,0.09241667791050079,0.09298947866584542,5.0,10.0
0.5994842503189409,0.11920771174632527,0.11978546611619861,5.0,10.0
0.774263682681127,0.15370917316305688,0.15418888286500593,5.0,10.0
1.0,0.19810393912196256,0.19828457297647714,5.0,10.0
1.291549665014884,0.25516852914224053,0.2546798778776202,5.0,10.0
1.6681005372000592,0.32841995918564093,0.32660549987215903,5.0,10.0
2.154434690031882,0.42228785254124057,0.41801034912820334,5.0,10.0
2.782559402207123,0.5423098255456047,0.533635873760546,5.0,10.0
3.593813663804626,0.6953416320985486,0.6790284300152105,5.0,10.0
4.6415888336127775,0.8897588790283102,0.8604543138203619,5.0,10.0
5.994842503189409,1.1356236934774788,1.0845919927959644,5.0,10.0
7.742636826811269,1.4447289578266869,1.3579050291201318,5.0,10.0
10.0,1.830444110756071,1.6855285799779738,5.0,10.0
12.915496650148826,2.307189620509508,2.0694237402366946,5.0,10.0
16.681005372000573,2.8893383897242906,2.5056928680535853,5.0,10.0
21.54434690031882,3.5893165195321046,2.9809829928439195,5.0,10.0
27.82559402207123,4.414664390122333,3.4683841423082677,5.0,10.0
35.93813663804626,5.3640386579445405,3.924081604258177,5.0,10.0
46.41588833612777,6.422560346935008,4.286835726242914,5.0,10.0
59.94842503189409,7.557550666691483,4.483955036974179,5.0,10.0
77.4263682681127,8.716935463777745,4.446995699080205,5.0,10.0
100.0,9.833014223427199,4.137443017954373,5.0,10.0
129.15496650148827,10.834005378500862,3.575015798640518,5.0,10.0
166.81005372000593,11.662298242353387,2.851227970976395,5.0,10.0
215.44346900318823,12.292937605767065,2.108940848355212,5.0,10.0
278.2559402207126,12.741412855559815,1.4861201456328375,5.0,10.0
359.38136638046257,13.053363848818691,1.0558338787223398,5.0,10.0
464.1588833612773,13.281667822187401,0.8077260588287072,5.0,10.0
599.4842503189409,13.466665622659093,0.6821224318600559,5.0,10.0
